Sex,Team,Year,Medal,ID
F,Sweden,2002,Bronze,551
M,Sweden,1936,Silver,555
M,Sweden,1912,Bronze,558
M,Sweden,1920,Bronze,559
M,Sweden,1952,Bronze,560
M,Sweden,1948,Bronze,562
F,Sweden,2000,Silver,574
F,Sweden,2000,Silver,575
F,Sweden,2000,Bronze,576
M,Sweden,1948,Silver,717
M,Sweden,1952,Gold,718
F,Sweden,1984,Gold,792
F,Sweden,1984,Gold,793
F,Sweden,1984,Silver,794
F,Sweden,1992,Silver,795
F,Sweden,1992,Bronze,796
F,Sweden,1996,Gold,797
F,Sweden,1996,Bronze,798
M,Sweden,1952,Bronze,799
M,Sweden,1920,Gold,800
M,Sweden,1964,Silver,801
M,Sweden,1920,Silver,802
F,Sweden,2002,Bronze,803
M,Sweden,1920,Gold,804
M,Sweden,1912,Gold,805
M,Sweden,1968,Silver,806
F,Sweden,2006,Silver,807
M,Sweden,1920,Bronze,808
M,Sweden,1984,Bronze,809
M,Sweden,1948,Gold,810
M,Sweden,1952,Silver,811
F,Sweden,2002,Bronze,812
F,Sweden,2006,Silver,813
M,Sweden,1912,Silver,814
M,Sweden,1912,Gold,815
F,Sweden,2016,Silver,816
M,Sweden,2012,Silver,817
M,Sweden,1992,Bronze,818
F,Sweden,2006,Gold,819
M,Sweden,1992,Silver,820
M,Sweden,1996,Silver,821
M,Sweden,2000,Silver,822
M,Sweden,2012,Silver,823
M,Sweden,1908,Silver,824
M,Sweden,1988,Bronze,825
M,Sweden,1988,Bronze,826
M,Sweden,1908,Bronze,828
M,Sweden,1912,Silver,829
M,Sweden,1920,Bronze,830
M,Sweden,1992,Silver,831
M,Sweden,1996,Silver,832
M,Sweden,1952,Bronze,833
M,Sweden,1980,Bronze,834
M,Sweden,1948,Gold,835
M,Sweden,1936,Silver,836
M,Sweden,1928,Bronze,837
M,Sweden,1912,Silver,838
M,Sweden,1920,Bronze,839
M,Sweden,1952,Bronze,840
M,Sweden,1952,Bronze,841
M,Sweden,1948,Silver,1023
M,Sweden,1952,Silver,1024
M,Sweden,1960,Bronze,1025
F,Sweden,2016,Silver,1059
M,Sweden,1956,Silver,1181
M,Sweden,1980,Gold,1212
M,Sweden,1908,Silver,1213
M,Sweden,1912,Gold,1214
M,Sweden,1968,Bronze,1215
M,Sweden,1972,Bronze,1216
M,Sweden,1908,Gold,1232
M,Sweden,1912,Silver,1233
M,Sweden,1988,Bronze,1266
F,Sweden,2016,Silver,1267
M,Sweden,1964,Gold,1272
M,Sweden,1952,Bronze,1274
F,Sweden,2006,Silver,1278
M,Sweden,2006,Gold,1398
M,Sweden,1920,Gold,1509
M,Sweden,1992,Silver,1510
M,Sweden,1920,Bronze,1516
M,Sweden,2006,Gold,1517
M,Sweden,1920,Bronze,1518
M,Sweden,1920,Bronze,1519
M,Sweden,1920,Silver,1520
M,Sweden,1920,Bronze,1521
M,Sweden,1960,Bronze,1522
M,Sweden,2014,Silver,1523
M,Sweden,1980,Gold,1854
M,Sweden,1984,Bronze,1855
F,Sweden,2004,Silver,1961
M,Sweden,1912,Silver,2464
M,Sweden,1920,Silver,2465
M,Sweden,1920,Gold,2475
F,Sweden,1988,Silver,2476
M,Sweden,1984,Silver,2478
M,Sweden,1984,Silver,2479
M,Sweden,2004,Silver,2480
M,Sweden,2008,Silver,2481
M,Sweden,1952,Bronze,2482
F,Sweden,1920,Bronze,2579
F,Sweden,1924,Bronze,2580
M,Sweden,1932,Bronze,2583
M,Sweden,1936,Bronze,2607
F,Sweden,2002,Bronze,2622
F,Sweden,1952,Gold,2623
F,Sweden,1956,Silver,2624
M,Sweden,1928,Bronze,2625
M,Sweden,1980,Bronze,2627
M,Sweden,1988,Bronze,2628
M,Sweden,1994,Gold,2629
F,Sweden,2016,Silver,2630
M,Sweden,1948,Gold,2631
M,Sweden,2014,Silver,2632
M,Sweden,1912,Gold,2633
M,Sweden,1928,Silver,2634
M,Sweden,1912,Silver,2640
M,Sweden,1920,Bronze,2641
M,Sweden,1988,Bronze,2642
M,Sweden,1994,Gold,2643
F,Sweden,2000,Bronze,2644
F,Sweden,2002,Bronze,2647
M,Sweden,1908,Bronze,2651
M,Sweden,1952,Silver,2666
M,Sweden,1956,Bronze,2667
M,Sweden,1908,Gold,2718
M,Sweden,1912,Gold,2719
F,Sweden,2014,Silver,2738
M,Sweden,1972,Bronze,2766
M,Sweden,1920,Gold,2925
M,Sweden,1912,Gold,2987
M,Sweden,1912,Gold,2990
M,Sweden,1912,Bronze,2991
M,Sweden,1912,Bronze,2993
M,Sweden,1952,Bronze,2997
M,Sweden,1928,Bronze,2998
M,Sweden,1924,Bronze,3000
F,Sweden,2016,Silver,3052
M,Sweden,1936,Gold,3055
M,Sweden,1936,Bronze,3152
F,Sweden,1952,Gold,3153
M,Sweden,1964,Silver,3154
M,Sweden,1912,Bronze,3155
M,Sweden,1912,Gold,3156
M,Sweden,1920,Bronze,3157
M,Sweden,1952,Bronze,3158
M,Sweden,1924,Bronze,3297
M,Sweden,1912,Gold,3322
M,Sweden,1932,Silver,3364
M,Sweden,1948,Bronze,3365
M,Sweden,1952,Gold,3366
M,Sweden,1956,Gold,3367
M,Sweden,1912,Silver,3368
M,Sweden,1912,Gold,3396
M,Sweden,1928,Silver,3397
M,Sweden,2000,Silver,3468
M,Sweden,1924,Bronze,3489
M,Sweden,1924,Silver,3490
M,Sweden,1924,Silver,3491
M,Sweden,1924,Bronze,3492
M,Sweden,1928,Bronze,3493
M,Sweden,1928,Gold,3494
M,Sweden,1972,Silver,3512
M,Sweden,1912,Silver,3608
M,Sweden,1908,Bronze,3609
M,Sweden,1932,Bronze,4001
M,Sweden,1932,Bronze,4002
M,Sweden,1952,Bronze,4016
M,Sweden,1924,Bronze,4040
M,Sweden,1972,Bronze,4154
M,Sweden,1924,Silver,4583
M,Sweden,1928,Silver,4584
F,Sweden,1984,Bronze,4585
M,Sweden,1932,Silver,4593
M,Sweden,1932,Bronze,4615
M,Sweden,1936,Gold,4616
M,Sweden,1912,Gold,4879
M,Sweden,1908,Silver,4880
M,Sweden,1912,Silver,4881
M,Sweden,1912,Gold,4882
M,Sweden,1912,Silver,4883
M,Sweden,1912,Gold,4884
M,Sweden,1906,Bronze,4885
M,Sweden,1908,Silver,4886
M,Sweden,1912,Silver,4887
M,Sweden,1912,Gold,4888
M,Sweden,1912,Silver,4889
M,Sweden,1912,Gold,4890
M,Sweden,1912,Gold,4891
M,Sweden,1924,Silver,4892
M,Sweden,1912,Gold,4893
M,Sweden,1992,Silver,4894
M,Sweden,1996,Silver,4895
M,Sweden,1948,Bronze,4899
M,Sweden,1952,Silver,4900
M,Sweden,1924,Bronze,4911
M,Sweden,1932,Bronze,4914
M,Sweden,1928,Bronze,4915
M,Sweden,1928,Bronze,4916
M,Sweden,1948,Gold,4917
M,Sweden,1980,Silver,4918
M,Sweden,1912,Gold,5055
M,Sweden,1992,Silver,5088
M,Sweden,1908,Gold,5135
M,Sweden,1936,Silver,5136
F,Sweden,1960,Silver,5137
M,Sweden,1948,Bronze,5169
M,Sweden,1908,Gold,5171
M,Sweden,1920,Gold,5297
M,Sweden,1972,Bronze,5700
M,Sweden,1984,Bronze,5701
M,Sweden,1936,Bronze,5916
M,Sweden,1988,Silver,6266
M,Sweden,1994,Gold,6551
M,Sweden,1924,Bronze,6565
M,Sweden,1906,Bronze,6568
F,Sweden,2006,Gold,6571
M,Sweden,2012,Silver,6572
F,Sweden,2016,Silver,6575
M,Sweden,1920,Silver,6986
M,Sweden,1912,Bronze,6987
M,Sweden,1912,Silver,6988
M,Sweden,1908,Gold,7158
M,Sweden,2012,Silver,7782
M,Sweden,1936,Silver,8036
M,Sweden,1994,Gold,8179
M,Sweden,1920,Gold,8398
M,Sweden,1924,Silver,8399
M,Sweden,1936,Silver,8400
M,Sweden,1988,Bronze,8482
M,Sweden,1988,Bronze,8483
M,Sweden,2014,Bronze,8499
M,Sweden,2014,Silver,8500
M,Sweden,1976,Gold,8501
M,Sweden,1912,Gold,8502
M,Sweden,2000,Gold,8503
F,Sweden,2002,Bronze,8510
F,Sweden,2006,Silver,8511
F,Sweden,1956,Bronze,8512
F,Sweden,1956,Bronze,8513
F,Sweden,1960,Gold,8514
M,Sweden,1952,Silver,8568
